Dates,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Balance
2013-01-04 06:00:00,63366.666666666664,5170.333333333333,55529.666666666664,1153.5,0.3333333333333333,7849.833333333333,-1178.8333333333333,736.8333333333334,5895.0
2013-01-04 09:00:00,70179.0,5749.166666666667,56977.666666666664,1034.5,248.0,10711.833333333334,-8.5,726.6666666666666,5260.333333333333
2013-01-04 12:00:00,70738.33333333333,5794.5,57272.666666666664,955.3333333333334,666.3333333333334,10906.333333333334,-125.83333333333333,740.0,5471.0
2013-01-04 15:00:00,66821.33333333333,5444.833333333333,57038.333333333336,894.5,219.16666666666666,8591.666666666666,-494.6666666666667,745.1666666666666,5617.666666666667
2013-01-04 18:00:00,70585.0,5721.666666666667,57264.166666666664,941.0,0.0,10733.5,-4.333333333333333,764.5,4835.5
2013-01-04 21:00:00,63972.0,4705.666666666667,56122.166666666664,954.8333333333334,0.0,7587.666666666667,-866.3333333333334,767.6666666666666,5299.666666666667
2013-01-05 00:00:00,59824.666666666664,4015.1666666666665,55555.833333333336,1006.3333333333334,0.0,6261.5,-2318.8333333333335,780.3333333333334,5475.666666666667
2013-01-05 03:00:00,52670.833333333336,3584.5,51711.0,971.3333333333334,0.0,5668.5,-3099.3333333333335,779.3333333333334,6944.5
2013-01-05 06:00:00,55193.833333333336,3567.6666666666665,53806.0,975.3333333333334,0.5,5933.166666666667,-2683.1666666666665,758.1666666666666,7163.833333333333
2013-01-05 09:00:00,61394.666666666664,3560.3333333333335,55904.833333333336,997.5,301.5,7729.5,-481.5,750.1666666666666,7367.666666666667
2013-01-05 12:00:00,64122.833333333336,3565.3333333333335,56242.5,872.0,669.1666666666666,9967.666666666666,-46.0,760.3333333333334,7908.166666666667
2013-01-05 15:00:00,60551.5,3620.8333333333335,55979.666666666664,779.0,228.5,8608.5,-245.16666666666666,773.0,9192.833333333334
